wall_time_ns,elapsed_s,gpu_id,sm_active,sm_occupancy,tensor_active,fp32_active,fp16_active,fp64_active,dram_active,gpu_util_pct,fb_used_mib
1788255309539024480,116.980046,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255309539056372,116.980077,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255309740875949,117.181898,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255309740917970,117.181939,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255309942845105,117.383867,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255309942881009,117.383902,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255310146634393,117.587656,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255310146672493,117.587693,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255310348598784,117.789620,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255310348629552,117.789650,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255310550467865,117.991489,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255310550503352,117.991524,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255310752278838,118.193300,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255310752310721,118.193332,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255310954089917,118.395111,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255310954116682,118.395138,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255311155891474,118.596913,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255311155926966,118.596948,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255311357870775,118.798892,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255311357910574,118.798932,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255311559831293,119.000853,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255311559869348,119.000890,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255311761804729,119.202826,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255311761845555,119.202867,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255311963671932,119.404693,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255311963707687,119.404729,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255312165493230,119.606515,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255312165524855,119.606546,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255312367446531,119.808468,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255312367478141,119.808499,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255312569341742,120.010363,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255312569374684,120.010396,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255312771270528,120.212292,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255312771313152,120.212334,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255312973219265,120.414241,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255312973259700,120.414280,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255313175036455,120.616058,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255313175074486,120.616095,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255313376828136,120.817850,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255313376861045,120.817882,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255313578633994,121.019656,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255313578660053,121.019681,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255313780429417,121.221451,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255313780460485,121.221482,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255313982124423,121.423146,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255313982154521,121.423176,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255314184107430,121.625129,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255314184149117,121.625170,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255314386068459,121.827090,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255314386113344,121.827134,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255314588025726,122.029047,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255314588065380,122.029086,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255314789964764,122.230986,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255314790004014,122.231025,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255314991905262,122.432927,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255314991937911,122.432959,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255315193857395,122.634879,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255315193892723,122.634914,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255315395790302,122.836812,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255315395818259,122.836839,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255315597602420,123.038624,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255315597624117,123.038645,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255315799533428,123.240555,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255315799562755,123.240584,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255316001497804,123.442519,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255316001542370,123.442563,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255316203445347,123.644467,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255316203483479,123.644504,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255316405319477,123.846341,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255316405358443,123.846379,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255316607195250,124.048217,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255316607226481,124.048247,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255316809157969,124.250179,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255316809196817,124.250218,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255317011034730,124.452056,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255317011071720,124.452093,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255317212867175,124.653888,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255317212893205,124.653914,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255317414786226,124.855808,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255317414822914,124.855844,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255317624719650,125.065741,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255317624745935,125.065767,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255317823975590,125.264997,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255317824007585,125.265028,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255318025899957,125.466922,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255318025926944,125.466948,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255318227766488,125.668788,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255318227799184,125.668820,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255318429571346,125.870593,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255318429605722,125.870627,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255318631429253,126.072451,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255318631457563,126.072479,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255318833250022,126.274272,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255318833287547,126.274308,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255319035085922,126.476107,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255319035117505,126.476138,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255319236943778,126.677965,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255319236980468,126.678001,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255319438847135,126.879869,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255319438892047,126.879913,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255319640645511,127.081667,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255319640678209,127.081699,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255319842515879,127.283538,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255319842548237,127.283569,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255320044276187,127.485298,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255320044301404,127.485322,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255320246059199,127.687081,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255320246084665,127.687106,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255320447926043,127.888947,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255320447958393,127.888979,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255320649744320,128.090766,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255320649784561,128.090806,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255320851649107,128.292670,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255320851683269,128.292704,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255321053528138,128.494550,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255321053566538,128.494587,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255321255319031,128.696340,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255321255351761,128.696373,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255321457125530,128.898147,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255321457159988,128.898181,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255321658973837,129.099995,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255321659007634,129.100029,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255321862248731,129.303270,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255321862295146,129.303316,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255322064398751,129.505421,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255322064439674,129.505461,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255322266545387,129.707567,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255322266581687,129.707603,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255322468687510,129.909709,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255322468730128,129.909751,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255322670856718,130.111878,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255322670897419,130.111918,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255322873007303,130.314029,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255322873042648,130.314063,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255323075254240,130.516276,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255323075293673,130.516315,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255323277448124,130.718470,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255323277483170,130.718504,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255323479630694,130.920652,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255323479668916,130.920690,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255323681840744,131.122862,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255323681878652,131.122900,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255323884091519,131.325113,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255323884137037,131.325158,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255324086249475,131.527271,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255324086287716,131.527309,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255324288392306,131.729414,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255324288429202,131.729450,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255324490516221,131.931538,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255324490551287,131.931572,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255324692667291,132.133689,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255324692706700,132.133728,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255324894846082,132.335868,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255324894886339,132.335907,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255325096992317,132.538014,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255325097034036,132.538055,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255325299159310,132.740181,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255325299198378,132.740219,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255325501305039,132.942327,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255325501340667,132.942362,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255325703489973,133.144511,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255325703521847,133.144543,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255325905677192,133.346699,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255325905715360,133.346736,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255326107858392,133.548880,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255326107895891,133.548917,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255326310041032,133.751063,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255326310080864,133.751102,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255326512206645,133.953228,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255326512244966,133.953266,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255326714423420,134.155446,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255326714466534,134.155488,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255326916238899,134.357261,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255326916275231,134.357296,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255327118429121,134.559451,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255327118464941,134.559486,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255327320289518,134.761311,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255327320332144,134.761353,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255327522484402,134.963506,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255327522520275,134.963541,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255327724298106,135.165320,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255327724334305,135.165355,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255327926481240,135.367504,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255327926521669,135.367543,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255328128308022,135.569330,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255328128345802,135.569367,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255328330501263,135.771523,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255328330540421,135.771561,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255328532305375,135.973327,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255328532339504,135.973361,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255328734513362,136.175535,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255328734553530,136.175574,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255328936336007,136.377358,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255328936371057,136.377392,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255329138506765,136.579529,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255329138544747,136.579566,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255329340339734,136.781362,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255329340375526,136.781397,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255329542591862,136.983614,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255329542631549,136.983652,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255329744528134,137.185550,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255329744567012,137.185588,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255329946734773,137.387757,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255329946776377,137.387797,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255330148594975,137.589617,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255330148633814,137.589655,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255330350428832,137.791451,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255330350468226,137.791489,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255330552327859,137.993350,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255330552367166,137.993388,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255330754148709,138.195171,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255330754186682,138.195208,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255330956096414,138.397118,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255330956135396,138.397156,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255331157996960,138.599019,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255331158035437,138.599056,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255331359787660,138.800809,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255331359829575,138.800850,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255331561664560,139.002686,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255331561702957,139.002724,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255331763485404,139.204507,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255331763532976,139.204554,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255331965315401,139.406337,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255331965357439,139.406378,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255332167155724,139.608177,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255332167195862,139.608217,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255332368946864,139.809968,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255332368998671,139.810020,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255332570840866,140.011862,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255332570881254,140.011902,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255332772641435,140.213663,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255332772678215,140.213699,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255332974468955,140.415491,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255332974504434,140.415525,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255333176302549,140.617324,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255333176344786,140.617366,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255333378142901,140.819165,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255333378185576,140.819207,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255333579931279,141.020953,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255333579971053,141.020992,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255333781822027,141.222844,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255333781860814,141.222882,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255333983705232,141.424727,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255333983743697,141.424765,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255334185493762,141.626516,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255334185532558,141.626553,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255334387376575,141.828398,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255334387416881,141.828438,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255334589198795,142.030221,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255334589234196,142.030255,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255334791110151,142.232132,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255334791151078,142.232172,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255334992977188,142.433999,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255334993013146,142.434034,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255335194858212,142.635880,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255335194899977,142.635921,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255335396689924,142.837712,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255335396730847,142.837752,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255335598509848,143.039531,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255335598547463,143.039568,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255335800393055,143.241415,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255335800434280,143.241455,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255336002246861,143.443269,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255336002282124,143.443303,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255336204072501,143.645094,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255336204110051,143.645131,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255336405898420,143.846920,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255336405938846,143.846960,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255336607737373,144.048759,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255336607776220,144.048797,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255336809580611,144.250602,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255336809620418,144.250641,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255337011400312,144.452422,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255337011436358,144.452457,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255337213255401,144.654277,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255337213293676,144.654315,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255337415133911,144.856156,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255337415174626,144.856196,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255337616969023,145.057991,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255337617012761,145.058034,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255337818774730,145.259797,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255337818814744,145.259836,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255338020590458,145.461612,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255338020628482,145.461649,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255338222380767,145.663403,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255338222418550,145.663440,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255338424204345,145.865226,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255338424247171,145.865268,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255338626022229,146.067044,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255338626060846,146.067082,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
